199.58.86.206 - - [19/Sep/2015:21:14:54 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "sanjeedhasjsu.com"
199.58.86.206 - - [19/Sep/2015:21:14:56 -0700] "GET / HTTP/1.1" 200 28776 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:05:59:56 -0700] "GET /vendor/responsive-nav.min.js HTTP/1.1" 404 89 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:00:58 -0700] "GET /vendor/webfont.js HTTP/1.1" 404 89 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:00:58 -0700] "GET /js/background-parallax.js HTTP/1.1" 200 8891 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:00:58 -0700] "GET /js/reveal-animation.js HTTP/1.1" 200 12076 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:00:58 -0700] "GET /js/fontloader.js HTTP/1.1" 200 1074 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:02:39 -0700] "GET /vendor/noframework.waypoints.min.js HTTP/1.1" 404 89 "http://sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:26 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:36 -0700] "GET /js/jquery-1.10.2.min.js HTTP/1.1" 200 93106 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:37 -0700] "GET /css/bootstrap.min.css HTTP/1.1" 200 100776 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
38.99.82.219 - - [20/Sep/2015:06:59:40 -0700] "GET /js/templatemo_custom.js HTTP/1.1" 200 3781 "http://www.sanjeedhasjsu.com/" "Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/533.3 (KHTML, like Gecko) Qt/4.7.1 Safari/533.3" "www.sanjeedhasjsu.com"
